trial,sigma,low_threshold,high_threshold,dice_slice
238,1.6631244952392201,15.916442752375067,126.21422004599903,0.28308823529411764
223,1.6679367097702547,15.27340329816981,122.17121642808549,0.28308823529411764
247,1.6836661270076314,13.572664172467299,126.39384975724485,0.28308823529411764
213,1.6575058921530974,14.813948577971047,123.49120108147048,0.28308823529411764
186,1.6766122288250782,7.974301597388814,122.71122475700177,0.28308823529411764
188,1.6804390788506622,7.013713440435698,123.15355851385951,0.28308823529411764
261,1.6666245358168217,14.841660251626504,126.22758530709869,0.28308823529411764
230,1.6675619881928565,15.586656147852583,127.69219092710685,0.28308823529411764
219,1.6682910047703747,15.268145175101418,123.22168983714921,0.28308823529411764
253,1.6812371116474345,14.32744768030869,125.71167078951773,0.28308823529411764
255,1.6306222676946176,14.30741092135943,128.6959390734361,0.2822085889570552
226,1.6274995729967066,15.182236167110556,124.52610010843696,0.2822085889570552
189,1.6331250165703375,6.500786928426992,122.5652003174641,0.2822085889570552
185,1.6246164965521666,5.948762151211678,138.47073421930483,0.28115408225905464
220,1.6242624984989265,14.786232848902841,123.12458970913923,0.2809815950920245
239,1.6226505052217106,14.816429055696569,127.27492767679004,0.2809815950920245
190,1.6134506591261077,20.731810435657874,125.1755391063715,0.28080931943592885
291,1.6190375274914224,14.267792688609038,126.6653529726168,0.28080931943592885
290,1.6152236233089172,15.731196410943593,129.20074003455872,0.28080931943592885
246,1.6145107069749904,14.600224930370612,133.73319148018513,0.28080931943592885
280,1.618898701381976,13.8333647455009,125.01227957056062,0.28080931943592885
272,1.6132176345852163,13.384574148923956,128.35822716091417,0.28080931943592885
235,1.6142951937959724,13.729841030918907,126.7167851239792,0.28080931943592885
305,1.6186120780373967,15.572552182109654,126.29998406242355,0.28080931943592885
282,1.6168213332121122,13.931505538774273,129.56525367801424,0.28080931943592885
245,1.6148351287887353,15.503495083893284,128.4171691443216,0.28080931943592885
264,1.607602274695627,13.539643804453393,128.02217200910266,0.2806372549019608
283,1.6103971018678078,15.551550002393787,126.77474434085535,0.2806372549019608
7,3.5353336642772004,9.489537225026961,125.82204975441871,0.2762674504041146
288,1.6715726028514495,14.333153599480358,104.00019893900063,0.26704545454545453
234,1.6512270025015385,13.334133894243026,99.8105980048467,0.2668938103350369
2,1.5377125980646693,13.02288854568791,60.44988362362129,0.24397905759162303
30,1.4275163966178512,24.579422096741858,47.32272924111513,0.2051052395879982
15,2.685003273942908,2.048541373198598,8.073282268747416,0.18077239112571897
61,2.0078335619512657,3.3096938801111175,10.769277026264405,0.14481897627965043
335,2.3249045067834215,46.72820991598019,144.04574575566136,0.1444043321299639
342,2.3263248678423496,45.65245102824933,105.69630888335506,0.1442741208295762
355,2.310790822136982,46.60730135283651,131.88897424640024,0.14272809394760613
356,2.294686291744996,45.575202982804605,130.7906633258238,0.14259927797833935
357,2.309539350746125,45.87123102449717,104.89999259901639,0.14259927797833935
343,2.314717398219211,45.7067422466365,130.48003851980096,0.1424706943192065
333,2.300186049955765,23.674201337134644,104.98150525084762,0.1424706943192065
276,2.308618093054409,13.81826094462648,125.59662919768527,0.14234234234234233
109,2.198600980331161,26.650912920248917,116.00181845900616,0.14198071866783524
358,2.2809137436143336,45.53717477427089,131.80292946052134,0.1406672678088368
310,2.2836340795544654,14.13103716176711,131.34384275238145,0.1404140414041404
97,2.2350572739868264,27.590955843704805,112.13564201034002,0.14035087719298245
6,2.326585911992531,21.27864514253836,80.09184952682327,0.12598425196850394
58,1.9291841939801355,0.2891276457847276,9.252459051636237,0.11961845836555814
21,2.2870890550954828,25.08671589282682,67.71092025279532,0.11899313501144165
53,2.257021916037324,0.3458010431863414,2.8753069052228426,0.11801403691187938
14,1.3181474058633507,44.1310590966759,128.8108491240935,0.10457516339869281
34,3.049941986123207,11.547592435327946,12.708707391645362,0.1007591442374051
32,1.0913180809226688,0.5028077449318991,111.78969139600348,0.09127210496292071
33,1.131119372562009,44.84310235439669,77.72388329366157,0.09015025041736227
26,4.106156176125636,43.49935477624447,79.2473817009886,0.08990825688073395
17,0.8157297988066466,22.681394578046543,93.56259096423676,0.08208955223880597
11,1.1715203026407754,31.38355235533643,40.468293205300036,0.0800395256916996
38,0.6956538808028272,38.73219170556094,130.82628783384502,0.0769615192403798
29,4.254089053478775,2.5755698414512027,76.23711511111279,0.07559055118110236
25,4.552137351186201,4.45289753353813,54.28435402634674,0.06698564593301436
22,4.7875929695493875,4.2002158415547335,10.726633144272238,0.06523468575974542
5,0.3187439913898056,46.57881991721218,141.5784644614853,0.061381074168797956
3,0.9157930811404177,29.815178459644585,44.06376325467957,0.06004618937644342
